second_tier_authority,name,code,year,emissions_sector,emissions_sector_subsector,value,units
Scotland,Scottish Borders,S12000026,2008,Transport,M Transport Other,1.5597399788622626,kilotonnes
Scotland,Scottish Borders,S12000026,2008,LULUCF,N Lulucf Net Emissions Forest,-632.6817035108239,kilotonnes
Scotland,Scottish Borders,S12000026,2008,LULUCF,O Lulucf Net Emissions Cropland,443.23271076379206,kilotonnes
Scotland,Scottish Borders,S12000026,2008,LULUCF,P Lulucf Net Emissions Grassland,-188.94835065688216,kilotonnes
Scotland,Scottish Borders,S12000026,2008,LULUCF,Q Lulucf Net Emissions Wetlands,1.9278414408292,kilotonnes
Scotland,Scottish Borders,S12000026,2008,LULUCF,R Lulucf Net Emissions Settlements,104.94229211196988,kilotonnes
Scotland,Scottish Borders,S12000026,2008,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Scottish Borders,S12000026,2009,Industry and Commercial,A Industry And Commercial Electricity,154.33919947355722,kilotonnes
Scotland,Scottish Borders,S12000026,2009,Industry and Commercial,B Industry And Commercial Gas,58.41397846229489,kilotonnes
Scotland,Scottish Borders,S12000026,2009,Industry and Commercial,C Large Industrial Installations,0.38499534615332576,kilotonnes
Scotland,Scottish Borders,S12000026,2009,Industry and Commercial,D Industrial And Commercial Other Fuels,58.98675970837933,kilotonnes
Scotland,Scottish Borders,S12000026,2009,Industry and Commercial,E Agriculture,107.51137503947062,kilotonnes
Scotland,Scottish Borders,S12000026,2009,Domestic,F Domestic Electricity,142.21912802447744,kilotonnes
Scotland,Scottish Borders,S12000026,2009,Domestic,G Domestic Gas,102.91469169836866,kilotonnes
Scotland,Scottish Borders,S12000026,2009,Domestic,H Domestic Other Fuels,88.41834792033288,kilotonnes
Scotland,Scottish Borders,S12000026,2009,Transport,I Road Transport A Roads,182.97260772852223,kilotonnes
Scotland,Scottish Borders,S12000026,2009,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Scottish Borders,S12000026,2009,Transport,K Road Transport Minor Roads,68.23226678047592,kilotonnes
Scotland,Scottish Borders,S12000026,2009,Transport,L Diesel Railways,0.2626250850403212,kilotonnes
Scotland,Scottish Borders,S12000026,2009,Transport,M Transport Other,1.472696074125236,kilotonnes
Scotland,Scottish Borders,S12000026,2009,LULUCF,N Lulucf Net Emissions Forest,-637.1868717373264,kilotonnes
Scotland,Scottish Borders,S12000026,2009,LULUCF,O Lulucf Net Emissions Cropland,437.8611486498986,kilotonnes
Scotland,Scottish Borders,S12000026,2009,LULUCF,P Lulucf Net Emissions Grassland,-188.04450983272295,kilotonnes
Scotland,Scottish Borders,S12000026,2009,LULUCF,Q Lulucf Net Emissions Wetlands,3.04878379681155,kilotonnes
Scotland,Scottish Borders,S12000026,2009,LULUCF,R Lulucf Net Emissions Settlements,106.59770824174787,kilotonnes
Scotland,Scottish Borders,S12000026,2009,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Scottish Borders,S12000026,2010,Industry and Commercial,A Industry And Commercial Electricity,165.29994589314595,kilotonnes
Scotland,Scottish Borders,S12000026,2010,Industry and Commercial,B Industry And Commercial Gas,64.79569840564349,kilotonnes
Scotland,Scottish Borders,S12000026,2010,Industry and Commercial,C Large Industrial Installations,2.705103733057019,kilotonnes
Scotland,Scottish Borders,S12000026,2010,Industry and Commercial,D Industrial And Commercial Other Fuels,67.3227960392105,kilotonnes
Scotland,Scottish Borders,S12000026,2010,Industry and Commercial,E Agriculture,109.55012734542761,kilotonnes
Scotland,Scottish Borders,S12000026,2010,Domestic,F Domestic Electricity,144.84953515809582,kilotonnes
Scotland,Scottish Borders,S12000026,2010,Domestic,G Domestic Gas,114.43111410608948,kilotonnes
Scotland,Scottish Borders,S12000026,2010,Domestic,H Domestic Other Fuels,98.89225903978225,kilotonnes
Scotland,Scottish Borders,S12000026,2010,Transport,I Road Transport A Roads,181.1416706251657,kilotonnes
Scotland,Scottish Borders,S12000026,2010,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Scottish Borders,S12000026,2010,Transport,K Road Transport Minor Roads,68.28519973335048,kilotonnes
Scotland,Scottish Borders,S12000026,2010,Transport,L Diesel Railways,0.26276544821495224,kilotonnes
Scotland,Scottish Borders,S12000026,2010,Transport,M Transport Other,1.4757697859343963,kilotonnes
Scotland,Scottish Borders,S12000026,2010,LULUCF,N Lulucf Net Emissions Forest,-629.0401509112455,kilotonnes
Scotland,Scottish Borders,S12000026,2010,LULUCF,O Lulucf Net Emissions Cropland,429.1937850753879,kilotonnes
Scotland,Scottish Borders,S12000026,2010,LULUCF,P Lulucf Net Emissions Grassland,-190.2196245045602,kilotonnes
Scotland,Scottish Borders,S12000026,2010,LULUCF,Q Lulucf Net Emissions Wetlands,4.795113192044611,kilotonnes
Scotland,Scottish Borders,S12000026,2010,LULUCF,R Lulucf Net Emissions Settlements,113.28464017918874,kilotonnes
Scotland,Scottish Borders,S12000026,2010,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Scottish Borders,S12000026,2011,Industry and Commercial,A Industry And Commercial Electricity,155.42409852254164,kilotonnes
Scotland,Scottish Borders,S12000026,2011,Industry and Commercial,B Industry And Commercial Gas,50.337670327485455,kilotonnes
Scotland,Scottish Borders,S12000026,2011,Industry and Commercial,C Large Industrial Installations,0.07602469524957853,kilotonnes
Scotland,Scottish Borders,S12000026,2011,Industry and Commercial,D Industrial And Commercial Other Fuels,56.77753328194619,kilotonnes
Scotland,Scottish Borders,S12000026,2011,Industry and Commercial,E Agriculture,110.85656706567458,kilotonnes
Scotland,Scottish Borders,S12000026,2011,Domestic,F Domestic Electricity,134.4923605256071,kilotonnes
Scotland,Scottish Borders,S12000026,2011,Domestic,G Domestic Gas,93.63881520824029,kilotonnes
Scotland,Scottish Borders,S12000026,2011,Domestic,H Domestic Other Fuels,80.53081981990191,kilotonnes
Scotland,Scottish Borders,S12000026,2011,Transport,I Road Transport A Roads,181.1347461955316,kilotonnes
Scotland,Scottish Borders,S12000026,2011,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Scottish Borders,S12000026,2011,Transport,K Road Transport Minor Roads,64.1084558888652,kilotonnes
Scotland,Scottish Borders,S12000026,2011,Transport,L Diesel Railways,0.26024149981082006,kilotonnes
Scotland,Scottish Borders,S12000026,2011,Transport,M Transport Other,1.432317649408623,kilotonnes
Scotland,Scottish Borders,S12000026,2011,LULUCF,N Lulucf Net Emissions Forest,-614.4954130473103,kilotonnes
Scotland,Scottish Borders,S12000026,2011,LULUCF,O Lulucf Net Emissions Cropland,422.03025781908883,kilotonnes
Scotland,Scottish Borders,S12000026,2011,LULUCF,P Lulucf Net Emissions Grassland,-210.27550234596174,kilotonnes
Scotland,Scottish Borders,S12000026,2011,LULUCF,Q Lulucf Net Emissions Wetlands,3.3820787649369555,kilotonnes
Scotland,Scottish Borders,S12000026,2011,LULUCF,R Lulucf Net Emissions Settlements,113.1237448698749,kilotonnes
Scotland,Scottish Borders,S12000026,2011,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Scottish Borders,S12000026,2012,Industry and Commercial,A Industry And Commercial Electricity,169.6282506504159,kilotonnes
Scotland,Scottish Borders,S12000026,2012,Industry and Commercial,B Industry And Commercial Gas,59.00514136889057,kilotonnes
Scotland,Scottish Borders,S12000026,2012,Industry and Commercial,C Large Industrial Installations,0.02250695537602569,kilotonnes
Scotland,Scottish Borders,S12000026,2012,Industry and Commercial,D Industrial And Commercial Other Fuels,57.4078144856436,kilotonnes
Scotland,Scottish Borders,S12000026,2012,Industry and Commercial,E Agriculture,109.6886656630159,kilotonnes
Scotland,Scottish Borders,S12000026,2012,Domestic,F Domestic Electricity,144.41452869888428,kilotonnes
Scotland,Scottish Borders,S12000026,2012,Domestic,G Domestic Gas,104.46257576304569,kilotonnes
Scotland,Scottish Borders,S12000026,2012,Domestic,H Domestic Other Fuels,77.56881327771669,kilotonnes
Scotland,Scottish Borders,S12000026,2012,Transport,I Road Transport A Roads,179.66315455139707,kilotonnes
Scotland,Scottish Borders,S12000026,2012,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Scottish Borders,S12000026,2012,Transport,K Road Transport Minor Roads,60.32863571005071,kilotonnes
Scotland,Scottish Borders,S12000026,2012,Transport,L Diesel Railways,0.26261990659900064,kilotonnes
Scotland,Scottish Borders,S12000026,2012,Transport,M Transport Other,1.373345293677758,kilotonnes
Scotland,Scottish Borders,S12000026,2012,LULUCF,N Lulucf Net Emissions Forest,-570.3254888469687,kilotonnes
Scotland,Scottish Borders,S12000026,2012,LULUCF,O Lulucf Net Emissions Cropland,416.0565335815715,kilotonnes
Scotland,Scottish Borders,S12000026,2012,LULUCF,P Lulucf Net Emissions Grassland,-211.9338866362834,kilotonnes
Scotland,Scottish Borders,S12000026,2012,LULUCF,Q Lulucf Net Emissions Wetlands,1.2089614005255975,kilotonnes
Scotland,Scottish Borders,S12000026,2012,LULUCF,R Lulucf Net Emissions Settlements,112.46726321877746,kilotonnes
Scotland,Scottish Borders,S12000026,2012,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Scottish Borders,S12000026,2013,Industry and Commercial,A Industry And Commercial Electricity,153.91088942866682,kilotonnes
Scotland,Scottish Borders,S12000026,2013,Industry and Commercial,B Industry And Commercial Gas,60.072982870926005,kilotonnes
Scotland,Scottish Borders,S12000026,2013,Industry and Commercial,C Large Industrial Installations,0.05830606854063782,kilotonnes
Scotland,Scottish Borders,S12000026,2013,Industry and Commercial,D Industrial And Commercial Other Fuels,64.80918479087627,kilotonnes
Scotland,Scottish Borders,S12000026,2013,Industry and Commercial,E Agriculture,109.66923857794633,kilotonnes
Scotland,Scottish Borders,S12000026,2013,Domestic,F Domestic Electricity,128.2434679796828,kilotonnes
Scotland,Scottish Borders,S12000026,2013,Domestic,G Domestic Gas,106.78800796325054,kilotonnes
Scotland,Scottish Borders,S12000026,2013,Domestic,H Domestic Other Fuels,78.57627021798953,kilotonnes
Scotland,Scottish Borders,S12000026,2013,Transport,I Road Transport A Roads,177.6451028103067,kilotonnes
Scotland,Scottish Borders,S12000026,2013,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Scottish Borders,S12000026,2013,Transport,K Road Transport Minor Roads,61.76209774368831,kilotonnes
Scotland,Scottish Borders,S12000026,2013,Transport,L Diesel Railways,0.26591812348559124,kilotonnes
Scotland,Scottish Borders,S12000026,2013,Transport,M Transport Other,1.4010201009848904,kilotonnes
Scotland,Scottish Borders,S12000026,2013,LULUCF,N Lulucf Net Emissions Forest,-568.0079352244735,kilotonnes
Scotland,Scottish Borders,S12000026,2013,LULUCF,O Lulucf Net Emissions Cropland,406.98079209363726,kilotonnes
Scotland,Scottish Borders,S12000026,2013,LULUCF,P Lulucf Net Emissions Grassland,-210.9348518687006,kilotonnes
Scotland,Scottish Borders,S12000026,2013,LULUCF,Q Lulucf Net Emissions Wetlands,5.179102599968865,kilotonnes
Scotland,Scottish Borders,S12000026,2013,LULUCF,R Lulucf Net Emissions Settlements,116.3517060783249,kilotonnes
Scotland,Scottish Borders,S12000026,2013,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Scottish Borders,S12000026,2014,Industry and Commercial,A Industry And Commercial Electricity,122.24383105195768,kilotonnes
Scotland,Scottish Borders,S12000026,2014,Industry and Commercial,B Industry And Commercial Gas,49.51259694362132,kilotonnes
Scotland,Scottish Borders,S12000026,2014,Industry and Commercial,C Large Industrial Installations,0.04700715538853991,kilotonnes
Scotland,Scottish Borders,S12000026,2014,Industry and Commercial,D Industrial And Commercial Other Fuels,72.01639408547594,kilotonnes
Scotland,Scottish Borders,S12000026,2014,Industry and Commercial,E Agriculture,122.9193258251176,kilotonnes
Scotland,Scottish Borders,S12000026,2014,Domestic,F Domestic Electricity,109.27185111773531,kilotonnes
Scotland,Scottish Borders,S12000026,2014,Domestic,G Domestic Gas,89.20695860931906,kilotonnes
Scotland,Scottish Borders,S12000026,2014,Domestic,H Domestic Other Fuels,69.59201273727089,kilotonnes
Scotland,Scottish Borders,S12000026,2014,Transport,I Road Transport A Roads,179.73806650128358,kilotonnes
Scotland,Scottish Borders,S12000026,2014,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Scottish Borders,S12000026,2014,Transport,K Road Transport Minor Roads,65.35846530708747,kilotonnes
Scotland,Scottish Borders,S12000026,2014,Transport,L Diesel Railways,0.2708859506976339,kilotonnes
Scotland,Scottish Borders,S12000026,2014,Transport,M Transport Other,1.3894319784841607,kilotonnes
Scotland,Scottish Borders,S12000026,2014,LULUCF,N Lulucf Net Emissions Forest,-559.1847973195173,kilotonnes
Scotland,Scottish Borders,S12000026,2014,LULUCF,O Lulucf Net Emissions Cropland,401.34059298601596,kilotonnes
Scotland,Scottish Borders,S12000026,2014,LULUCF,P Lulucf Net Emissions Grassland,-213.7440575457935,kilotonnes
Scotland,Scottish Borders,S12000026,2014,LULUCF,Q Lulucf Net Emissions Wetlands,4.350463586468406,kilotonnes
Scotland,Scottish Borders,S12000026,2014,LULUCF,R Lulucf Net Emissions Settlements,113.28126762823412,kilotonnes
Scotland,Scottish Borders,S12000026,2014,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Scottish Borders,S12000026,2015,Industry and Commercial,A Industry And Commercial Electricity,99.04783764342145,kilotonnes
Scotland,Scottish Borders,S12000026,2015,Industry and Commercial,B Industry And Commercial Gas,47.377877911949916,kilotonnes
Scotland,Scottish Borders,S12000026,2015,Industry and Commercial,C Large Industrial Installations,0.023324240261306237,kilotonnes
Scotland,Scottish Borders,S12000026,2015,Industry and Commercial,D Industrial And Commercial Other Fuels,62.90684236932379,kilotonnes
Scotland,Scottish Borders,S12000026,2015,Industry and Commercial,E Agriculture,111.02491528343785,kilotonnes
Scotland,Scottish Borders,S12000026,2015,Domestic,F Domestic Electricity,93.25934145779601,kilotonnes
Scotland,Scottish Borders,S12000026,2015,Domestic,G Domestic Gas,93.54225738770766,kilotonnes
Scotland,Scottish Borders,S12000026,2015,Domestic,H Domestic Other Fuels,69.4701051285286,kilotonnes
Scotland,Scottish Borders,S12000026,2015,Transport,I Road Transport A Roads,188.71656442813523,kilotonnes
Scotland,Scottish Borders,S12000026,2015,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Scottish Borders,S12000026,2015,Transport,K Road Transport Minor Roads,65.00862042965923,kilotonnes
Scotland,Scottish Borders,S12000026,2015,Transport,L Diesel Railways,0.27014026513272577,kilotonnes
Scotland,Scottish Borders,S12000026,2015,Transport,M Transport Other,1.3794594599079013,kilotonnes
Scotland,Scottish Borders,S12000026,2015,LULUCF,N Lulucf Net Emissions Forest,-545.9832704613402,kilotonnes
Scotland,Scottish Borders,S12000026,2015,LULUCF,O Lulucf Net Emissions Cropland,394.2069947226822,kilotonnes
Scotland,Scottish Borders,S12000026,2015,LULUCF,P Lulucf Net Emissions Grassland,-216.70016395935363,kilotonnes
Scotland,Scottish Borders,S12000026,2015,LULUCF,Q Lulucf Net Emissions Wetlands,3.884369415540109,kilotonnes
Scotland,Scottish Borders,S12000026,2015,LULUCF,R Lulucf Net Emissions Settlements,113.5745146241767,kilotonnes
Scotland,Scottish Borders,S12000026,2015,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Scottish Borders,S12000026,2016,Industry and Commercial,A Industry And Commercial Electricity,79.17708581060856,kilotonnes
Scotland,Scottish Borders,S12000026,2016,Industry and Commercial,B Industry And Commercial Gas,55.73749116442399,kilotonnes
Scotland,Scottish Borders,S12000026,2016,Industry and Commercial,C Large Industrial Installations,0.10392842968303351,kilotonnes
Scotland,Scottish Borders,S12000026,2016,Industry and Commercial,D Industrial And Commercial Other Fuels,57.91981383268615,kilotonnes
Scotland,Scottish Borders,S12000026,2016,Industry and Commercial,E Agriculture,119.14861607156578,kilotonnes
Scotland,Scottish Borders,S12000026,2016,Domestic,F Domestic Electricity,73.27986602671918,kilotonnes
Scotland,Scottish Borders,S12000026,2016,Domestic,G Domestic Gas,97.4811268840965,kilotonnes
Scotland,Scottish Borders,S12000026,2016,Domestic,H Domestic Other Fuels,69.26356722472934,kilotonnes
Scotland,Scottish Borders,S12000026,2016,Transport,I Road Transport A Roads,193.4313997264901,kilotonnes
Scotland,Scottish Borders,S12000026,2016,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Scottish Borders,S12000026,2016,Transport,K Road Transport Minor Roads,67.71006782054896,kilotonnes
Scotland,Scottish Borders,S12000026,2016,Transport,L Diesel Railways,0.2677838041491901,kilotonnes
Scotland,Scottish Borders,S12000026,2016,Transport,M Transport Other,1.3283877270682098,kilotonnes
Scotland,Scottish Borders,S12000026,2016,LULUCF,N Lulucf Net Emissions Forest,-554.9155349463922,kilotonnes
Scotland,Scottish Borders,S12000026,2016,LULUCF,O Lulucf Net Emissions Cropland,386.82591140041444,kilotonnes
Scotland,Scottish Borders,S12000026,2016,LULUCF,P Lulucf Net Emissions Grassland,-217.72386953163408,kilotonnes
Scotland,Scottish Borders,S12000026,2016,LULUCF,Q Lulucf Net Emissions Wetlands,3.884369415540109,kilotonnes
Scotland,Scottish Borders,S12000026,2016,LULUCF,R Lulucf Net Emissions Settlements,127.06077068144498,kilotonnes
Scotland,Scottish Borders,S12000026,2016,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Scottish Borders,S12000026,2017,Industry and Commercial,A Industry And Commercial Electricity,71.33834879410303,kilotonnes
Scotland,Scottish Borders,S12000026,2017,Industry and Commercial,B Industry And Commercial Gas,52.89494921429872,kilotonnes
Scotland,Scottish Borders,S12000026,2017,Industry and Commercial,C Large Industrial Installations,0.03740326354618374,kilotonnes
Scotland,Scottish Borders,S12000026,2017,Industry and Commercial,D Industrial And Commercial Other Fuels,55.716813960742336,kilotonnes
